Name	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
JESSIE	23	22	20	20	17	15	9	10	12	5	12	12	9	14	18	12	13	9	10	11
JESSIKA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JESSY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEWEL	9	11	0	7	8	0	7	0	6	0	0	0	10	0	0	0	0	0	5	0
JIA	0	0	0	5	7	8	6	10	0	7	10	5	5	6	6	6	9	8	0	0
JIAYI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
JILL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JILLIAN	31	22	16	24	19	9	12	17	14	20	17	12	14	12	11	10	10	10	8	5
JIYA	0	0	0	0	0	7	9	8	8	10	11	8	10	6	9	9	10	9	5	5
JO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JO-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JO-ANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOAN	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOANNA	13	12	15	12	9	9	13	12	6	12	23	10	16	12	17	14	17	13	12	11
JOANNE	9	8	9	7	5	0	9	11	6	6	0	5	7	5	0	0	0	6	0	0
JOCELYN	20	22	19	30	18	23	19	30	22	16	18	13	14	21	16	12	17	15	14	11
JODI	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JODIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JODY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOELLE	6	9	6	5	0	0	0	7	0	6	6	5	7	0	9	0	5	6	8	10
JOEY	9	0	0	0	5	0	6	0	0	0	5	0	0	0	0	0	0	0	0	7
JOHANNA	7	9	0	5	7	6	0	6	6	0	5	5	7	7	5	7	7	5	8	7
JOLEEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOLENE	6	5	0	0	5	5	5	0	5	0	5	7	6	6	0	0	7	8	12	0
JOLIE	0	0	0	6	6	0	5	5	0	9	0	0	0	0	0	0	0	0	0	0
JONI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7
JORDAN	50	46	52	52	59	37	21	36	29	12	13	14	17	7	10	11	8	9	9	11
JORDANA	0	8	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
JORDANNA	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
JORDANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JORDIS	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
JORDYN	26	27	33	61	39	33	37	43	38	35	45	29	29	21	35	22	18	23	18	19
JORDYNN	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0
JORJA	0	7	8	10	22	18	27	20	22	9	9	9	7	0	0	0	0	0	0	0
JOSEPHINE	19	17	17	11	22	23	17	16	19	18	14	33	23	22	21	27	26	26	43	45
JOSIE	6	8	8	5	7	5	0	0	7	9	11	13	7	10	9	12	5	11	10	19
JOURNEY	0	0	0	0	0	0	0	0	0	6	6	0	6	0	0	0	0	0	7	0
JOVI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
JOVIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
JOY	11	0	7	9	9	8	5	10	10	8	0	6	12	5	7	7	16	10	14	11
JOYCE	5	5	6	6	5	0	6	0	8	0	6	6	0	0	0	9	0	7	0	0
JUANITA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JUDITH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JUDY	7	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	5	0	0
JULIA	125	111	110	98	92	98	88	90	82	91	58	63	70	54	64	56	47	31	48	48
JULIANA	13	9	12	12	15	10	13	12	7	14	10	12	15	11	15	14	11	12	13	0
JULIANNA	21	13	16	14	20	14	14	12	15	13	13	14	11	10	16	20	11	13	14	10
JULIANNE	10	12	8	0	5	0	0	9	7	0	5	0	0	8	6	6	0	0	0	0
JULIE	24	18	15	19	10	12	9	18	13	15	10	12	12	9	16	7	9	0	9	6
JULIE-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JULIET	0	0	5	0	6	0	0	0	9	12	16	10	9	19	7	10	11	12	6	8
JULIETTE	0	0	7	5	8	7	0	7	7	10	7	10	14	16	18	15	21	13	15	19
JUNE	0	0	0	0	0	0	0	0	0	7	11	0	7	11	12	13	11	18	17	23
JUNIPER	0	0	0	0	0	0	0	0	0	5	0	0	6	12	18	19	16	35	29	26
JUNO	0	0	0	0	0	0	0	0	5	0	5	0	7	0	7	6	9	10	9	11
JUSTICE	0	0	7	8	0	6	8	7	0	6	0	0	0	0	5	0	8	0	0	0
JUSTINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JUSTINE	14	16	12	18	8	8	7	11	6	7	5	6	0	6	0	0	0	0	0	0
KA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KACEY	0	0	0	0	0	0	0	0	0	0	0	0	6	5	5	5	10	0	6	0
KACIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KADENCE	0	0	0	0	10	10	15	10	7	5	6	6	10	0	6	0	7	7	7	5
KADIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAEDE	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
KAELA	0	0	0	0	0	5	0	0	6	0	5	0	0	0	0	0	0	0	0	0
KAELI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAELYN	0	0	0	9	0	14	14	13	16	11	11	9	8	7	12	0	9	0	0	5
KAI	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAIA	0	7	21	12	17	9	8	18	15	15	18	25	16	17	12	25	23	27	25	28
KAIDENCE	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
KAILA	8	0	5	5	0	6	0	0	8	0	7	5	5	0	0	0	0	0	0	0
KAILEE	5	6	0	7	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0
KAILEY	8	20	10	20	10	11	5	14	17	5	16	9	8	10	10	9	5	5	0	0
KAILYN	0	0	0	0	0	7	6	9	0	8	0	6	0	0	0	0	0	0	0	0
KAIRA	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0
KAIRI	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
KAITLIN	23	30	22	15	10	19	15	7	11	7	6	7	9	0	6	6	0	0	0	0
KAITLYN	102	95	88	85	68	83	82	86	77	83	73	50	50	44	45	25	25	18	22	15
KAITLYNN	5	8	0	8	12	5	5	9	11	0	5	0	0	0	10	0	0	0	0	0
KAIYA	0	6	12	12	12	10	6	10	14	20	13	10	14	6	10	12	9	8	16	9
KAJAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAJOL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KALA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KALEIGH	9	0	5	8	12	5	6	5	0	5	9	7	0	5	0	0	0	0	0	0
KALEY	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
KALI	7	9	9	10	8	15	11	13	11	16	9	9	17	9	12	9	11	6	5	10
KALIA	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	5	0	0	0	6
KALIAH	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
KALIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KALINA	0	5	0	7	0	0	0	0	6	0	0	6	0	0	0	0	0	7	0	0
KALISTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KALIYAH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
KALLI	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
KALLIE	0	0	0	5	0	0	0	0	0	0	6	5	0	7	0	0	0	5	0	0
KAMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAMALDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAMALJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAMALPREET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAMILA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	8
KAMRYN	7	7	15	8	11	9	8	14	7	11	10	12	0	5	7	0	9	0	0	0
KANDACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KANDICE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARA	19	17	13	18	10	19	12	24	25	27	21	16	15	11	16	11	18	16	8	6
KAREENA	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAREN	14	21	16	16	18	10	10	11	6	5	6	0	7	7	5	6	7	8	5	0
KARENDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARI-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARINA	12	0	11	10	7	12	9	13	12	7	16	7	14	0	10	10	5	8	10	9
KARIS	0	0	0	0	6	6	5	6	10	9	9	8	9	0	7	5	0	6	6	0
KARISHMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARISSA	6	8	8	0	0	7	6	7	0	0	0	6	6	7	0	0	0	0	0	0
KARLA	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
KARLEE	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARLIE	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARLY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARMA	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0
KARMAN	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARMEN	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
KAROLYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARRIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KASANDRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KASEY	0	6	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0
KASSANDRA	16	10	10	9	8	0	0	0	0	7	0	0	6	9	0	5	0	0	0	0
KASSIDY	27	9	13	10	12	8	6	8	10	6	8	5	0	0	6	0	0	0	0	0
KATALINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
KATARINA	8	15	5	6	9	6	6	6	0	0	5	0	0	0	7	10	7	5	0	0
KATE	43	40	37	47	43	41	61	64	49	53	38	35	40	42	32	41	40	25	22	18
KATELIN	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KATELYN	41	48	37	42	45	47	47	43	40	40	42	21	29	30	20	19	13	13	19	10
KATELYNN	17	7	9	0	10	5	9	9	6	7	5	0	0	6	5	0	6	0	0	0
KATERINA	0	7	5	5	5	7	7	0	0	6	5	5	0	0	6	0	6	0	0	0
KATHALEEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KATHARINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KATHARINE	5	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0
KATHERINE	67	57	56	39	47	36	43	36	42	30	28	27	50	48	33	33	32	13	18	21
KATHIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KATHLEEN	27	15	16	16	13	15	9	11	6	0	5	6	6	0	10	0	5	0	8	0
KATHRINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KATHRYN	27	20	22	23	16	14	8	15	5	10	13	8	10	5	6	5	10	5	0	0
KATHY	7	6	5	0	0	6	0	6	0	0	0	0	0	0	5	0	0	0	0	0
KATI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KATIA	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
KATIE	28	32	24	34	28	39	51	35	33	35	27	19	22	15	22	16	17	18	10	14
KATLYN	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KATRINA	26	35	33	25	41	29	22	19	13	16	7	13	9	9	7	15	5	10	7	9
KATY	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
KAUR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAVNOOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
KAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAYA	5	7	11	9	9	7	6	7	6	5	8	10	11	7	7	0	5	14	9	7
KAYCEE	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
KAYDEN	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0
KAYDENCE	0	0	0	0	9	9	13	21	8	16	15	10	15	14	8	10	6	8	11	5
KAYLA	100	81	83	61	71	81	70	79	58	64	52	42	42	40	26	33	27	26	30	25
KAYLEA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAYLEE	32	28	33	34	20	45	38	54	43	51	45	37	41	45	31	37	37	30	22	27
KAYLEIGH	11	14	8	7	9	13	15	13	10	10	11	11	9	16	13	9	6	10	7	8
KAYLEN	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0
KAYLENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAYLEY	5	11	6	5	5	8	6	5	6	5	5	0	0	0	0	0	0	0	0	0
KAYLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAYLIE	0	5	8	7	6	11	11	14	6	9	11	5	10	7	6	7	6	6	0	0
KAYLIN	9	5	0	6	0	0	5	9	5	6	0	0	0	5	0	0	0	0	0	0
KAYLYN	0	0	0	0	5	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0
KAYSHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAZUKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEANNA	10	8	10	6	9	7	6	0	6	0	0	0	0	0	0	0	0	0	0	0
KEARA	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
KEELEY	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0
KEELY	5	9	7	7	0	5	5	6	0	0	0	0	0	0	0	0	0	0	0	0
KEERAT	0	0	0	0	0	0	0	5	5	7	6	6	7	8	6	7	5	9	0	8
KEESHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEIKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEIRA	14	10	0	16	55	67	67	74	80	65	57	57	42	56	35	38	35	29	30	18
KEISHA	5	0	8	6	10	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0
KELLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KELLI	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KELLIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KELLY	35	29	26	22	27	35	19	10	19	11	9	9	11	7	8	6	8	14	0	8
KELSEA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KELSEY	19	21	23	30	21	10	6	18	9	9	6	10	12	7	6	6	8	8	9	6
KELSI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KELSIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KELSY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KENADIE	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
KENDAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KENDALL	0	8	0	7	0	14	0	6	0	8	0	6	9	9	16	8	7	10	5	11
KENDRA	27	31	28	28	24	29	21	28	18	16	13	13	13	8	9	11	16	0	10	7
KENLEY	0	0	0	0	0	0	0	0	0	0	0	6	6	0	5	0	0	0	0	0
KENNA	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	7	0	0	0
KENNADY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KENNEDI	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
KENNEDY	36	28	26	27	31	20	26	35	25	34	19	20	25	31	24	30	27	32	31	24
KENSINGTON	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
KENYA	0	0	5	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
KENZIE	0	0	7	0	0	0	9	9	15	9	21	21	27	30	42	24	33	21	20	21
KEONA	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEREN	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
KERI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KERRI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KERRIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KERRY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KESHIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEZIAH	0	0	0	0	7	0	0	6	6	0	0	6	0	6	0	5	0	5	6	0
KHALEESI	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0
KHLOE	0	0	0	0	0	0	0	0	0	17	14	26	35	31	22	16	9	12	9	9
KHUSHI	0	0	0	7	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0
KIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAH	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
KIANA	23	22	15	22	26	26	23	28	24	19	19	22	14	14	12	0	12	20	8	10
KIANNA	9	8	17	11	17	8	7	14	11	16	9	13	6	7	6	0	5	0	6	6
KIARA	27	25	21	36	25	21	22	24	23	28	19	10	17	16	13	7	10	10	17	17
KIARRA	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIERA	15	13	9	27	32	31	29	29	30	22	17	20	10	13	10	14	13	17	8	8
KIERRA	9	8	9	0	9	0	5	8	7	5	0	0	0	0	0	0	0	0	0	0
KIERSTEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIESHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KILEY	0	0	0	0	0	0	5	6	5	0	0	0	0	0	0	0	0	0	0	0
KIM	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
KIMBERLEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIMBERLEY	9	7	7	0	5	7	0	0	0	0	0	0	0	0	5	0	0	0	0	0
KIMBERLIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIMBERLY	32	14	16	17	12	9	9	10	14	5	8	11	11	8	8	0	0	0	5	0
KIMIKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KINLEY	0	0	0	0	0	0	0	0	0	0	9	14	14	14	22	21	15	9	11	11
KINSLEY	0	0	0	0	0	0	0	0	0	5	11	10	12	17	23	26	35	52	37	44
KIRA	32	18	21	28	16	22	23	17	25	25	16	21	17	20	15	13	17	12	23	12
KIRAN	8	11	0	10	9	5	5	8	0	0	0	5	0	0	0	0	0	0	0	0
KIRANDEEP	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIRAT	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	5	6
KIRBY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIRRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
KIRSTEN	30	26	13	18	17	19	9	7	9	5	0	0	6	0	0	0	0	0	0	0
KIRSTI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIRSTIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIRSTIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIRSTY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIYOKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLARA	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	5	0	0	6
KOMAL	0	7	6	5	7	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0
KOMALPREET	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
KORA	0	0	0	0	0	0	6	0	0	0	0	0	0	5	0	5	5	0	5	0
KORI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KORRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
KOURTNEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRISTA	5	9	9	9	7	0	7	5	5	7	0	0	0	0	0	0	0	0	0	0
KRISTAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRISTEL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRISTEN	24	21	16	11	12	11	6	7	5	9	5	9	9	0	7	0	0	0	0	0
KRISTI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRISTIE	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRISTIN	5	5	6	0	0	0	0	7	5	7	0	0	0	0	0	0	0	0	0	0
KRISTINA	17	12	18	8	10	9	10	10	8	9	5	0	0	7	0	0	0	0	0	0
KRISTINE	0	6	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRISTY	0	6	6	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRISTYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRYSTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRYSTAL	5	0	0	12	0	0	0	0	5	0	0	0	0	0	5	0	0	0	5	0
KRYSTEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRYSTINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRYSTLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KYA	0	0	0	0	5	5	0	8	0	5	5	0	0	5	0	0	0	0	0	0
KYAH	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
KYANNA	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
KYLA	43	36	30	40	40	26	34	20	21	19	23	14	14	18	15	15	7	10	9	7
KYLEE	9	0	12	8	14	13	12	12	10	10	0	12	12	5	5	7	6	0	5	0
KYLENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KYLIE	20	23	40	51	41	42	36	39	43	31	31	23	36	39	35	26	29	25	22	25
KYOKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KYRA	21	35	39	28	34	25	30	26	19	16	10	6	11	9	6	7	7	12	14	7
KYRIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LACEY	0	0	0	0	0	9	8	7	11	12	11	14	10	14	6	12	10	9	10	0
LACY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAILA	0	5	0	0	5	6	0	14	0	13	9	13	13	15	10	0	7	14	11	9
LAINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAINEY	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	5	0	10	0	0
LANA	0	0	0	0	6	5	6	6	7	6	6	5	7	8	11	13	6	14	16	10
LANI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARA	0	10	8	6	5	7	11	9	7	7	7	8	0	7	5	10	12	8	14	8
LARAINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARISSA	12	14	13	6	11	13	9	9	5	5	0	0	0	8	0	0	0	0	0	0
LATISHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAUNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAURA	47	39	26	26	27	26	27	25	16	16	16	11	15	12	12	8	10	15	13	20
LAURA-LEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAURALEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAUREEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAUREL	0	6	0	0	5	8	5	0	0	0	0	0	6	0	7	0	0	0	5	6
LAUREN	112	127	128	104	109	94	89	78	85	75	53	53	49	42	44	32	28	27	32	19
LAURENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAURETTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAURIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAURIE-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
